run_id,run_started_at,commit_sha,branch,host,instance_type,cpu_model,dpdk_version,kernel,nic_model,nic_fw,ami_id,precondition_mode,precondition_isolcpus,precondition_nohz_full,precondition_rcu_nocbs,precondition_governor,precondition_cstate_max,precondition_tsc_invariant,precondition_coalesce_off,precondition_tso_off,precondition_lro_off,precondition_rss_on,precondition_thermal_throttle,precondition_hugepages_reserved,precondition_irqbalance_off,precondition_wc_active,tool,test_case,feature_set,dimensions_json,metric_name,metric_unit,metric_value,metric_aggregation,cpu_family,cpu_model_name,dpdk_version_pkgconfig,worktree_branch,uprof_session_id
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",throughput_per_burst_bps,bits_per_sec,14281496009.370487,p50,,,,,
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",throughput_per_burst_bps,bits_per_sec,14511555813.88912,p99,,,,,
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",throughput_per_burst_bps,bits_per_sec,14531263858.093126,p999,,,,,
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",throughput_per_burst_bps,bits_per_sec,14130003976.677334,mean,,,,,
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",throughput_per_burst_bps,bits_per_sec,568265537.1001986,stddev,,,,,
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",throughput_per_burst_bps,bits_per_sec,14018623931.405695,ci95_lower,,,,,
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",throughput_per_burst_bps,bits_per_sec,14241384021.948973,ci95_upper,,,,,
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",burst_initiation_ns,ns,36700.0,p50,,,,,
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",burst_initiation_ns,ns,49029.0,p99,,,,,
37723262-887b-44c3-9e93-076943c38ed1,2026-05-09T07:31:34.729377772+00:00,0a523cb88e7e387d61a3dbdeda1f3f708995a0cd,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,burst,trading-latency,"{""G_ms"":0.0,""K_bytes"":65536,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""burst""}",burst_initiation_ns,ns,49300.0,p999,,,,,
