run_id,run_started_at,commit_sha,branch,host,instance_type,cpu_model,dpdk_version,kernel,nic_model,nic_fw,ami_id,precondition_mode,precondition_isolcpus,precondition_nohz_full,precondition_rcu_nocbs,precondition_governor,precondition_cstate_max,precondition_tsc_invariant,precondition_coalesce_off,precondition_tso_off,precondition_lro_off,precondition_rss_on,precondition_thermal_throttle,precondition_hugepages_reserved,precondition_irqbalance_off,precondition_wc_active,tool,test_case,feature_set,dimensions_json,metric_name,metric_unit,metric_value,metric_aggregation,cpu_family,cpu_model_name,dpdk_version_pkgconfig,worktree_branch,uprof_session_id
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":1,""W_bytes"":64,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",sustained_goodput_bps,bits_per_sec,10235601.393212616,mean,,,,,
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":1,""W_bytes"":64,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",tx_pps,pps,0.0,mean,,,,,
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":4,""W_bytes"":64,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",sustained_goodput_bps,bits_per_sec,98668240.3682239,mean,,,,,
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":4,""W_bytes"":64,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",tx_pps,pps,0.0,mean,,,,,
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":16,""W_bytes"":64,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",sustained_goodput_bps,bits_per_sec,795881693.5724363,mean,,,,,
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":16,""W_bytes"":64,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",tx_pps,pps,0.0,mean,,,,,
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":64,""W_bytes"":64,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",sustained_goodput_bps,bits_per_sec,1822447648.1710918,mean,,,,,
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":64,""W_bytes"":64,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",tx_pps,pps,0.0,mean,,,,,
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":1,""W_bytes"":256,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",sustained_goodput_bps,bits_per_sec,40942967.183341786,mean,,,,,
4e66f11d-bfd7-4ccd-9814-1337f1704314,2026-05-09T07:15:02.264671685+00:00,64970d499d1653e7dc1bd330353b3b3b6af0e0e3,a10-perf-23.11,dpdk-dev-box.canary.bom.aws,,AMD EPYC 7R13 Processor,23.11.0,6.8.0-1052-aws,,,,lenient,fail=empty,fail=(null),fail=empty,fail=unreadable,pass=C1,pass,pass=skipped,pass=skipped,pass=skipped,pass=skipped,pass=0,fail=1024,pass,pass=deferred,bench-vs-mtcp,maxtp,trading-latency,"{""C"":1,""W_bytes"":256,""stack"":""fstack"",""tx_ts_mode"":""tsc_fallback"",""workload"":""maxtp""}",tx_pps,pps,0.0,mean,,,,,
